time_s,label,confidence
0.8494,normal,0.995000
0.9479,normal,0.997500
1.0552,normal,0.997500
1.1571,normal,0.997500
1.2460,normal,0.997500
1.3556,normal,0.997500
1.4566,normal,0.990000
1.5567,normal,0.932500
1.6566,normal,0.942500
1.7567,normal,0.955000
1.8572,normal,0.970000
1.9563,normal,0.970000
2.0559,normal,0.970000
2.1557,normal,0.977500
2.2558,normal,0.982500
2.3555,normal,0.985000
2.4558,normal,0.990000
2.5557,normal,0.990000
2.6559,normal,1.000000
2.7567,normal,1.000000
2.8571,normal,1.000000
2.9556,normal,1.000000
3.0576,normal,1.000000
3.1561,normal,0.992500
3.2567,normal,0.990000
3.3577,normal,0.987500
3.4560,normal,0.987500
3.5556,normal,0.990000
3.6565,normal,0.990000
3.7552,normal,0.990000
3.8562,normal,0.990000
3.9557,normal,0.990000
4.0561,normal,0.987500
4.1556,normal,0.987500
4.2561,normal,0.975000
4.3563,normal,0.957500
4.4565,normal,0.822500
4.5564,normal,0.790000
4.6557,normal,0.860000
4.7560,normal,0.895000
4.8565,normal,0.912500
4.9562,normal,0.912500
5.0560,normal,0.912500
5.1572,normal,0.912500
5.2562,normal,0.912500
5.3572,normal,0.952500
5.4562,normal,0.952500
5.5566,normal,0.952500
5.6561,normal,0.952500
5.7556,normal,0.952500
5.8553,normal,0.945000
5.9574,normal,0.957500
6.0565,normal,0.985000
6.1559,normal,0.992500
6.2560,normal,0.997500
6.3556,normal,0.997500
6.4565,normal,0.997500
6.5554,normal,0.997500
6.6556,normal,0.997500
6.7568,normal,0.995000
6.8557,normal,0.995000
6.9559,normal,0.972500
7.0552,normal,0.875000
7.1559,normal,0.897500
7.2557,normal,0.967500
7.3552,normal,0.975000
7.4550,normal,0.992500
7.5561,normal,0.992500
7.6557,normal,0.992500
7.7472,normal,0.992500
7.8568,normal,0.992500
7.9553,normal,0.992500
8.0555,normal,0.992500
8.1555,normal,0.987500
8.2554,normal,0.982500
8.3552,normal,0.962500
8.4545,normal,0.962500
8.5550,normal,0.955000
8.6559,normal,0.952500
8.7563,normal,0.937500
8.8563,normal,0.935000
8.9552,normal,0.935000
9.0558,normal,0.935000
9.1566,normal,0.935000
9.2548,normal,0.865000
9.3551,normal,0.862500
9.4552,normal,0.932500
9.5551,normal,0.955000
9.6551,normal,0.955000
9.7550,normal,0.955000
9.8556,normal,0.955000
9.9556,normal,0.955000
10.0550,normal,0.927500
10.1560,normal,0.930000
10.2559,normal,0.965000
10.3564,normal,1.000000
10.4567,normal,1.000000
10.5564,normal,1.000000
10.6559,normal,1.000000
10.7561,normal,1.000000
10.8556,normal,1.000000
10.9555,normal,1.000000
11.0562,normal,0.992500
11.1558,normal,0.987500
11.2553,normal,0.987500
11.3556,normal,0.970000
11.4574,normal,0.952500
11.5565,normal,0.950000
11.6561,normal,0.975000
11.7556,normal,0.985000
11.8541,normal,0.990000
11.9550,normal,0.997500
12.0568,normal,0.997500
12.1558,normal,0.997500
12.2556,normal,0.997500
12.3554,normal,0.997500
12.4562,normal,0.995000
12.5577,normal,0.990000
12.6562,normal,0.990000
12.7558,normal,0.990000
12.8566,normal,0.990000
12.9565,normal,0.977500
13.0540,normal,0.977500
13.1556,normal,0.960000
13.2559,normal,0.955000
13.3555,normal,0.955000
13.4561,normal,0.955000
13.5562,normal,0.955000
13.6555,normal,0.955000
13.7555,normal,0.955000
13.8560,normal,0.952500
13.9556,normal,0.942500
14.0552,normal,0.942500
14.1554,normal,0.942500
14.2561,normal,0.920000
14.3568,normal,0.862500
14.4557,normal,0.842500
14.5561,normal,0.842500
14.6562,normal,0.847500
14.7556,normal,0.847500
14.8561,normal,0.847500
14.9566,normal,0.847500
15.0562,normal,0.847500
15.1547,normal,0.787500
15.2549,normal,0.707500
15.3550,normal,0.747500
15.4544,normal,0.780000
15.5554,normal,0.797500
15.6551,normal,0.932500
15.7544,normal,0.952500
15.8560,normal,0.977500
15.9542,normal,0.995000
16.0546,normal,0.995000
16.1555,normal,0.995000
16.2547,normal,0.995000
16.3552,normal,0.995000
16.4560,normal,0.995000
16.5549,normal,0.995000
16.6545,normal,0.982500
16.7557,normal,0.962500
16.8544,normal,0.947500
16.9544,normal,0.917500
17.0544,normal,0.915000
17.1552,normal,0.770000
17.2555,normal,0.770000
17.3553,normal,0.770000
17.4559,normal,0.942500
17.5551,normal,0.982500
17.6551,normal,0.982500
17.7543,normal,1.000000
17.8545,normal,1.000000
17.9548,normal,1.000000
18.0543,normal,1.000000
18.1547,normal,1.000000
18.2548,normal,1.000000
18.3551,normal,1.000000
18.4554,normal,1.000000
18.5550,normal,1.000000
18.6888,normal,1.000000
18.7523,normal,1.000000
18.8549,normal,1.000000
18.9543,normal,1.000000
19.0536,normal,1.000000
19.1552,normal,1.000000
19.2555,normal,1.000000
19.3551,normal,1.000000
19.4544,normal,1.000000
19.5560,normal,1.000000
19.6556,normal,1.000000
19.7541,normal,1.000000
19.8557,normal,1.000000
19.9551,normal,0.997500
20.0554,normal,0.997500
20.1548,normal,0.982500
20.2552,normal,0.980000
20.3556,normal,0.972500
20.4545,normal,0.992500
20.5545,normal,0.997500
20.6548,normal,0.997500
20.7544,normal,0.997500
20.8551,normal,0.997500
20.9554,normal,0.997500
21.0550,normal,0.995000
21.1553,normal,0.995000
21.2549,normal,0.995000
21.3554,normal,0.995000
21.4560,normal,0.995000
21.5552,normal,0.995000
21.6525,normal,0.995000
21.7561,normal,0.990000
21.8555,normal,0.990000
21.9545,normal,0.990000
22.0539,normal,0.980000
22.1553,normal,0.985000
22.2545,normal,0.985000
22.3553,normal,0.985000
22.4553,normal,0.985000
22.5545,normal,0.985000
22.6548,normal,0.970000
22.7535,normal,0.937500
22.8541,normal,0.892500
